input_id,DB_ID,drug_name,isomeric_smiles,inchi,inchikey,iupac_name,entrez,hgnc_symbol,description,gene_type,pchembl_count,ave_pchembl,src_count,pubchem,chembl,bindingdb,stitch,ctd,dtc,otp,drugcentral,drugbank
5988,DB02772,sucrose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",11164,NUDT5,nudix hydrolase 5 [Source:HGNC Symbol;Acc:HGNC:8052],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
5988,DB02772,sucrose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",7881,KCNAB1,potassium voltage-gated channel subfamily A regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6228],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
5988,DB02772,sucrose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",9843,HEPH,hephaestin [Source:HGNC Symbol;Acc:HGNC:4866],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
5988,DB02772,sucrose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",996,CDC27,cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
5988,DB02772,sucrose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",445582,POTEE,POTE ankyrin domain family member E [Source:HGNC Symbol;Acc:HGNC:33895],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
5988,DB02772,sucrose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",83857,TMTC1,transmembrane O-mannosyltransferase targeting cadherins 1 [Source:HGNC Symbol;Acc:HGNC:24099],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
5988,DB02772,sucrose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",319089,TTC6,tetratricopeptide repeat domain 6 [Source:HGNC Symbol;Acc:HGNC:19739],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
5988,DB02772,sucrose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",5886,RAD23A,"RAD23 homolog A, nucleotide excision repair protein [Source:HGNC Symbol;Acc:HGNC:9812]",protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
5988,DB02772,sucrose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",80834,TAS1R2,taste 1 receptor member 2 [Source:HGNC Symbol;Acc:HGNC:14905],protein_coding,0,Sources do not provide activity data,2,0,0,0,0,1,0,0,0,1
5988,DB02772,sucrose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",83756,TAS1R3,taste 1 receptor member 3 [Source:HGNC Symbol;Acc:HGNC:15661],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,1,0,0,0,0
5988,DB02772,sucrose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",2828,GPR4,G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:HGNC:4497],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,1,0,0,0,0
5988,DB02772,sucrose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",3553,IL1B,interleukin 1 beta [Source:HGNC Symbol;Acc:HGNC:5992],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,1,0,0,0,0
5988,DB02772,sucrose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",3569,IL6,interleukin 6 [Source:HGNC Symbol;Acc:HGNC:6018],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,1,0,0,0,0
5988,DB02772,sucrose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",4322,MMP13,matrix metallopeptidase 13 [Source:HGNC Symbol;Acc:HGNC:7159],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,1,0,0,0,0
5988,DB02772,sucrose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",4314,MMP3,matrix metallopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:7173],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,1,0,0,0,0
5988,DB02772,sucrose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",5743,PTGS2,prostaglandin-endoperoxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:9605],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,1,0,0,0,0
5988,DB02772,sucrose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",7124,TNF,tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,1,0,0,0,0
612,DB04398,lactic acid,CC(C(=O)O)O,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)",JVTAAEKCZFNVCJ-UHFFFAOYSA-N,2-hydroxypropanoic acid,367,AR,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644],protein_coding,1,4.475065401067646,1,1,0,0,0,0,0,0,0,0
612,DB04398,lactic acid,CC(C(=O)O)O,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)",JVTAAEKCZFNVCJ-UHFFFAOYSA-N,2-hydroxypropanoic acid,1565,CYP2D6,cytochrome P450 family 2 subfamily D member 6 [Source:HGNC Symbol;Acc:HGNC:2625],protein_coding,1,4.9100313379205005,1,1,0,0,0,0,0,0,0,0
612,DB04398,lactic acid,CC(C(=O)O)O,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)",JVTAAEKCZFNVCJ-UHFFFAOYSA-N,2-hydroxypropanoic acid,1576,CYP3A4,cytochrome P450 family 3 subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:2637],protein_coding,1,5.460033632003287,1,1,0,0,0,0,0,0,0,0
612,DB04398,lactic acid,CC(C(=O)O)O,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)",JVTAAEKCZFNVCJ-UHFFFAOYSA-N,2-hydroxypropanoic acid,1557,CYP2C19,cytochrome P450 family 2 subfamily C member 19 [Source:HGNC Symbol;Acc:HGNC:2621],protein_coding,1,4.091128041675009,1,1,0,0,0,0,0,0,0,0
612,DB04398,lactic acid,CC(C(=O)O)O,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)",JVTAAEKCZFNVCJ-UHFFFAOYSA-N,2-hydroxypropanoic acid,1544,CYP1A2,cytochrome P450 family 1 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:2596],protein_coding,1,4.610029886099158,1,1,0,0,0,0,0,0,0,0
612,DB04398,lactic acid,CC(C(=O)O)O,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)",JVTAAEKCZFNVCJ-UHFFFAOYSA-N,2-hydroxypropanoic acid,3751,KCND2,potassium voltage-gated channel subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:6238],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,1,0,0,0,0
612,DB04398,lactic acid,CC(C(=O)O)O,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)",JVTAAEKCZFNVCJ-UHFFFAOYSA-N,2-hydroxypropanoic acid,6566,SLC16A1,solute carrier family 16 member 1 [Source:HGNC Symbol;Acc:HGNC:10922],protein_coding,0,Sources do not provide activity data,2,0,0,0,0,1,0,0,0,1
612,DB04398,lactic acid,CC(C(=O)O)O,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)",JVTAAEKCZFNVCJ-UHFFFAOYSA-N,2-hydroxypropanoic acid,9194,SLC16A7,solute carrier family 16 member 7 [Source:HGNC Symbol;Acc:HGNC:10928],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
612,DB04398,lactic acid,CC(C(=O)O)O,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)",JVTAAEKCZFNVCJ-UHFFFAOYSA-N,2-hydroxypropanoic acid,11309,SLCO2B1,solute carrier organic anion transporter family member 2B1 [Source:HGNC Symbol;Acc:HGNC:10962],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
612,DB04398,lactic acid,CC(C(=O)O)O,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)",JVTAAEKCZFNVCJ-UHFFFAOYSA-N,2-hydroxypropanoic acid,117247,SLC16A10,solute carrier family 16 member 10 [Source:HGNC Symbol;Acc:HGNC:17027],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
612,DB04398,lactic acid,CC(C(=O)O)O,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)",JVTAAEKCZFNVCJ-UHFFFAOYSA-N,2-hydroxypropanoic acid,6578,SLCO2A1,solute carrier organic anion transporter family member 2A1 [Source:HGNC Symbol;Acc:HGNC:10955],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
612,DB04398,lactic acid,CC(C(=O)O)O,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)",JVTAAEKCZFNVCJ-UHFFFAOYSA-N,2-hydroxypropanoic acid,9123,SLC16A3,solute carrier family 16 member 3 [Source:HGNC Symbol;Acc:HGNC:10924],protein_coding,0,Sources do not provide activity data,1,0,0,0,0,0,0,0,0,1
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",6256,RXRA,retinoid X receptor alpha [Source:HGNC Symbol;Acc:HGNC:10477],protein_coding,1,4.849999245077863,1,1,0,0,0,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",4780,NFE2L2,NFE2 like bZIP transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:7782],protein_coding,5,5.870910613785388,1,1,0,0,0,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",10942,PRSS21,serine protease 21 [Source:HGNC Symbol;Acc:HGNC:9485],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",5685,PSMA4,proteasome 20S subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",51564,HDAC7,histone deacetylase 7 [Source:HGNC Symbol;Acc:HGNC:14067],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",43847,KLK14,kallikrein related peptidase 14 [Source:HGNC Symbol;Acc:HGNC:6362],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",64063,PRSS22,serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",23430,TPSD1,tryptase delta 1 [Source:HGNC Symbol;Acc:HGNC:14118],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",4282,MIF,macrophage migration inhibitory factor [Source:HGNC Symbol;Acc:HGNC:7097],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",49,ACR,acrosin [Source:HGNC Symbol;Acc:HGNC:126],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",83933,HDAC10,histone deacetylase 10 [Source:HGNC Symbol;Acc:HGNC:18128],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",1511,CTSG,cathepsin G [Source:HGNC Symbol;Acc:HGNC:2532],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",2999,GZMH,granzyme H [Source:HGNC Symbol;Acc:HGNC:4710],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",3002,GZMB,granzyme B [Source:HGNC Symbol;Acc:HGNC:4709],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",2158,F9,coagulation factor IX [Source:HGNC Symbol;Acc:HGNC:3551],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",221191,PRSS54,serine protease 54 [Source:HGNC Symbol;Acc:HGNC:26336],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",5327,PLAT,"plasminogen activator, tissue type [Source:HGNC Symbol;Acc:HGNC:9051]",protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",3082,HGF,hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",10105,PPIF,peptidylprolyl isomerase F [Source:HGNC Symbol;Acc:HGNC:9259],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",10014,HDAC5,histone deacetylase 5 [Source:HGNC Symbol;Acc:HGNC:14068],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",3003,GZMK,granzyme K [Source:HGNC Symbol;Acc:HGNC:4711],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
6228,DB01844,"n,n-dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-dimethylformamide",566,AZU1,azurocidin 1 [Source:HGNC Symbol;Acc:HGNC:913],protein_coding,0,Sources do not provide activity data,1,0,0,0,1,0,0,0,0,0
